goodreads_book_id,author_ids
406639,74226
406911,19472|8688
407429,27318|23573
408615,40411|431764
408811,17293
409163,578|7285058
409207,346732
410009,12447
410047,4046
410412,232473
410428,22665
410445,9559
411321,2546
411527,2929
411699,16961
411701,16961
411854,49699
412732,1742
412816,26
412930,29542
412964,29542
412965,29542
413043,12537
413158,84719
413179,38041
413617,2031|2949407|1578757
414062,42850
414066,6001
414298,7844
414402,397
414491,397
414641,25765
414653,32638
414738,397
414895,3400721|954360
414999,7779
415378,88301
415459,7415|12531
415634,31015|2155|8124|125273
416578,4043
417176,36935
417569,235809|16696709
417640,41544
418107,8236|54927|12801|110810
418209,5152
418285,186192|353317
418626,37168
418785,12980
419103,15085
419104,15085
419280,29542
419289,29542
419302,29542
419461,26977|236746|1463624|3340
420159,26735|268555|2793496
420180,50786
420282,9685
420403,144150
420415,237194
420496,9629
420734,16961
420737,16961
420738,16961
420739,16961
420744,16961
420779,4428
420780,4428
420782,4428
420966,33017
420983,1003655|12479
421122,24375
421129,1429808
421365,32430
421416,4387
421518,237721
421642,3420
422569,17739
423092,656983|9533|3998152
423125,932179
423156,10652|441088
423184,29182
423211,12696
423523,168255|917421
424587,23559
425099,26917
425173,397
425174,397
425374,76405
425377,76405
425818,173545
426025,3535
426030,165519
426504,500|34771|223300
426825,19708
427252,3619
427282,4187|378636
427289,17597
427353,12980
427354,77556|174991|10749
427456,12542
427920,35476|25217|71826
428035,178856
428263,941441
428300,82467
428677,86778
430027,3525
430214,9233
430400,24391|21187
430968,217419
431365,25031
431806,2686
433035,123715
433110,4610
433157,12691
433487,6904638
433533,5350
433567,3093075|168631
434231,24690
434903,6580622|255721
434928,578|7285058
435045,4428
435272,500
435867,27017
436562,439723|1710289|291606
436806,20842|10749|68610
437049,656983
437093,9018|14304|180971|114430
437094,9018|14304|180971|114430
437129,569
437143,7
437148,3389
438273,1239
438353,12521
438492,36746|44524
438923,3936
439173,63095|38120
439288,10003
439637,6466154
439929,6904638
439941,16961
439962,6904638
440120,4735
440121,19053
440122,14199
440403,126595
440777,16902
440960,12732|9717|52923|2748655
441068,43626|153634
441267,6810
442296,68613|3514535
442615,99356
442819,33461
442961,86097
443103,45230|45232
443540,3530
443765,66700|3305|4947
444304,25422|25421
444327,1077326
444374,7935185|998648
445044,5502079|15577045
445046,5502079|15577045
445593,250531
446542,1433597|3907111
447166,251274
447648,42537
447892,4046
448135,42850
448718,2936846|31375
448836,51746|197338
449017,706620|69954|267338
449573,1401
449589,20903|439231|511578
449908,1954
450692,47792
450915,16202
451220,253326
451565,1938|47586
452177,75375
452235,721
452244,9558
452306,3681
452392,189701
452923,1405181|2853804
452950,203623
454856,183819
455219,4699102|59562
455925,5091
456028,1441
456057,1441
456724,43586
456773,6939
456920,7717
457015,2546
457228,51229|1341979
457264,5548|2749801|11067
457350,27206
458394,3020656
458450,3389
459064,31232
459744,12521
459822,80984
459901,46474
460069,578
460087,578|7285058
460120,578|7285058
460505,13730
460548,13898
461121,1432
461978,48192
462033,5023
462448,4766
462684,22602|150121
463376,23069
463378,23069
463780,259970
464042,32303
464124,8944
464164,1077326
464260,10427
464437,61935|190063
465226,904719|2737734
465748,3936
466150,45461
467164,7906|27852|148533
467409,54662
468116,1194868|4489
469571,4178
469901,16961
470495,31122
471928,36746|44524
472025,17854|1705841
472238,61935|13265
472331,3961|13285|106526
472343,3389
474059,1654|1221698
474072,1221698
474073,1221698|10365
474211,9720
474397,60459
474634,67295
474858,21346
475235,46603
475267,4376
476494,48192
476543,48192
476653,124622
476909,137561|266721
477338,58846
477362,266945
477567,7153
477597,123715
477725,811
478658,1429808
478659,1429808
478759,53301
478846,4841825
478951,31232
479309,17065
479311,106
479356,1938|12398|47586
479415,6098
479650,268199
480019,10657
480204,9057|1319502
480236,1069006
480479,4826
481335,9355
481446,269069
481462,248431
481558,25022
481743,48942|31468
481774,656983|16191
482889,142411
482976,2327917
483103,123715
484667,163027|430459
484670,163027
485381,32594|61388|93215
485894,5223|141558
486319,19662|7321854
487329,99044|12454
489732,3565|29004
489972,77098
490196,6268
490211,6268|90455|164485
490216,48190|6268|21665
490403,4430
490789,1221698|38328
490874,625
491944,274533
492050,43056
492286,566|488758
492919,12542
493051,275067
493123,58846
493124,58846
493371,137237
494320,6285503|19546
494610,38951
495395,963811
497366,13878
498082,53535
498214,44003
498389,904719
498405,6861265|804604
498594,88924
498835,9343
498947,101887|232226
498954,117205
499415,33918
500400,13450
500463,87205|87206
500503,117369
500684,13275
500743,125308
502101,14828|4698899|8537
502601,589
503150,3956
503248,280258|55688
504369,10517
504397,10517|14219|8688|36344|12479|4630361
504698,8202779
505304,67939|580130
505483,3732|8138192
506094,281810
507157,4191|1011021
508211,101887
508224,9241
509784,16667
509797,1069006|25523
510539,31234
510632,26819
510711,403|422740
511206,8685
511227,56353
511239,24610|4457930
511240,24610|4457930
511263,140848
511527,22602|150121|51838
511566,22602|150121
511614,6208|396580
511635,22602
511684,22602|150121
512314,14610
512386,284897
512387,284897
513158,23559
513173,23559
513176,17739
513198,17739
513200,17739
513201,17739
513207,4845
513210,4845
513367,1418
514346,26886|18172
514370,26886|18172
514771,181668
515904,33274
515905,33274
515906,33274
516182,173491
517188,13093
518713,51488
518848,8347
519048,25422|25421
519112,5773
522471,190441
522525,58990|16166
522534,617|3177
522776,289953
523795,90990
524878,73322
525285,70180
525304,64177
525488,1114699|5771370
525544,4128
525678,6001
525818,73021
526071,11586
526134,4482
526643,578|7285058
527495,9325
527513,15429
527523,695
527744,123715
527756,16747|410875|421561
527873,24690
528924,26306|17406|1313638
529172,8333335
529243,17505|96940
529252,2423|169001
529474,70750
529920,23511
529943,3706|480685
530560,26917
530639,3453636
530965,36332
531262,11315
531350,2345
531445,5801
531509,29527|29528
531675,12546
532069,46688
533465,5836922|510060
533592,4738
533613,1654
533690,3242
534289,5158478|33495|19277|38285
534476,53292|53291
534480,23895
534499,32354|29002
534589,19696
534678,3389
535179,6492
535384,295595
535441,5791
536478,880695|1714|33918|68764
536504,19823
536653,1244
536788,86003
536790,3619
536837,119376
537124,19475
537275,61762
537375,59027
538166,53249|490296
538396,146237
538757,26819
538845,25619|451828
538871,297006
539025,4345
539072,10657
539073,10657
539282,13944
539428,28083
539904,48305
540020,36714
540372,25864
540489,4099
540503,205
541024,12531
541931,66700|3305|4947
542604,8516
542712,298611|5077|157296
542752,63095
543164,18393|3486237|7450112|7363007
543327,5989|46994
543686,4345
544891,79589
545425,1280155
545951,881203
546018,17434
546255,6001|1968686|3864880|5415434
546644,7728
547094,8726
547866,183005
548260,3242|5044885
548281,2493|2995731
550720,25334
550821,104125
551520,1501668
551866,29357|14824
551876,46204|162194
551926,15591
552186,7054610
552357,65471|32252|23113|32278|11065|12476|4841825|2115024
552886,3780
552887,3780
554165,304325
555313,10333
555469,12860|304909
557184,10657
557188,10657
557208,10657
557211,10657
557216,10657
557220,10657
557226,10657
557229,10657
557231,10657
557405,167395
560637,3242|5044885
561403,12665
561456,15872
561909,102203|46740|46741
562212,64456
562253,16939
562764,308542
562812,33987
563325,52989
563452,1353301
563457,1353301
563757,312963|6378
563795,36714
564318,9494|406026
564536,12542
564547,12542
564758,16807
565335,214232
565595,60478
565816,4392029
565978,13944
566013,253991|895516
566328,136729|684013
567474,2742325|13607545
567610,22395|244188
567616,6456394
567667,7628
567678,7628
567704,10366
567720,570218
567795,622
568099,11586
568102,11586
568116,11586
568236,137261
568454,311098|2855546
568472,11047
568478,11047
568488,11047
568592,732829|8486
568645,56224
568647,21625
569318,311365|1411091
569429,4
569564,947
569974,83086
570147,311800
571397,24690
571398,158170
571555,99044
571573,2996150
572626,33987
573201,5293
573326,32498
574955,74488
575715,314422
575754,1221698
575758,314443
576839,314966
577283,7565
578282,10657
578283,10657
578428,60636
578519,2313
578587,630
578618,1020792|1839845
578651,819789
578950,157146
579442,248175
579563,165466
581552,5223|13607545|13955192
581811,22485
582675,10082
582812,2614
583883,6331
583921,140848
583948,26791
584460,13728|232483
584608,7863309
584637,57651|173695
585261,27379
585700,9018|184311
585707,48591|1742
586321,769|458701
586347,769|170662
586472,3083854
587316,1069006|25523
587582,8732
587666,566
588002,9144|648360
588242,35548
589064,20105
589836,1221698|10365
589979,8588|8591
590272,3565
590327,3116926
590708,15412
591189,17623
591355,10178|1425345|61925|36048
591978,3354|323598
592089,99836
592221,7816|2871411|891478|2871410|2871412|2871413|2871414|2871415|2871416|1696108|584040|581855|2871417|465503|27996|181316|401242
592657,31457
592676,7621
592806,2614
593109,5158478|198937
593157,19811
594139,2001717
595822,165519
596246,7536
596290,193166
596304,3009967|6539279
596810,16380
597787,7457124|4179978|8059385
598638,3961|89614|2398
598938,61277
599052,2689|444929
599090,11735|3231
599718,112534
599721,112534
600349,7415|16939|16667|19739|4338|22996|10089|126802|12540|33297|1052076|4764|12534|23001|5467782|32278|629061|871518|54462|48888|12531|478113|12539|809418|5806356|2936888|242773|4471254|7010931|23113|32303|35864|3619|49111
600350,7415|321632|719945|874602|11065|23069|1630|23122|70454|48885|399714|52310|2778055|1842426|76288|2935866|85170|5786|8516|234265|27075|2844477|22645|2937534|91115|188057|474419|4351149|2935877|140858|2943167|12407|9355|3041153|43625|6870409|29998|10088|10765|460599|154628|12532|9860453|38506
600404,3525
601238,1654
601239,1654
601295,60636
601298,60636
601369,21701
601621,12673
602473,1742|476443
603422,42861
603515,1100089
603911,162326
604578,16070|65542
604635,211631|5791870
605663,328504
605730,21155
606818,33358|33357|40351
607458,24830|59749
607466,24830|59749
607931,116504|236456
608216,47499
608296,578|7285058
608474,2448|16881|75548
608906,27498
609731,2998
611298,6649|3117431|6648|3117430|3605493|7074503|7074504|1979088|704090|206247|7074501|7074502|4770274|6558048
612391,11349
612527,331727|15597724
613218,61707
613283,5448929
613605,83937
613866,15873
613994,11586
614718,33876
614727,43948
614739,17064
614780,46540
615233,73337
615359,333002
615389,622
615408,60646
615410,60646
615570,13229
615921,33958
616160,4738
617086,61277
617526,83714
617653,819943
618164,7531
618174,8185168
618207,1654
618241,3441
618399,13634
620486,57728|27075|34429|1141781|33502|128466|86475|23069|18253|7415|3619|20561|20331|38689|9558|60697|58856|18879|52310
620580,117184
621697,336058
623851,25824
623976,38550
624122,5786
624744,33274
624873,9890
625094,8407795|6409
625185,6259
625299,72039
625603,33262
625827,6259
625840,6259
625891,6259
626096,165105
626186,67810
626339,4263|7381779|94765|2873504|3110459
626601,53761|53762
626830,1938|1983440|3173140|3337602
628283,267618
629068,41942
629931,7751
630621,89393|17476|47762|340534|57742|98075
631097,6001|5415434
631106,6001
631126,6001
631127,6001
631138,6001
631146,6001
631147,6001
631177,6001
631329,9550
632532,578|7285058
632579,103321
632901,13275
633446,9432
634583,986042|342404
635083,193
636026,343171|111277|5770952
636674,17773
636741,20602
636993,2001717
638165,156461
638559,33936|3242
638689,6846
638986,64201|14075
639750,1353301
639787,123715
640029,33502
641604,1791
642231,163635|58512
643750,73149
643988,28509
644173,3389
644949,7995
644982,5293|17526
645023,8732
645149,123463
645180,71155
646028,178856
646175,38285
646195,23157|324055
646462,5158478
647492,99126
647609,17509|5293
647954,74876
648194,21387
649361,86883|96373
649465,1340566|10995|267429
650197,850723|230135
651964,16667|4338
653396,4562105
653559,5799|2448
653651,27500
653711,26
653945,7751
654764,6466154
655601,268199
656717,13730
657034,48557
657371,353227
658353,86778
659002,1565
659388,7844
659469,28709|656983|42156|150123
659600,51304
659612,1353301
662323,16961
662635,279656|490186
662786,355881
663145,4520228|722724
664147,26735
664553,26|14002
665157,357053
665863,95600
666215,2578
666758,1082290
666764,12454
667234,61105
667488,120035
667985,8476|550302
667986,8476|550302
668019,53292|53291
668554,43948
668830,160870|53307
669427,18
669570,359109
671141,158170
671560,42110
671724,119121
672235,50040|61914
